country,code,region,inc_group,cellph_per100,co2_perc,land_area,electricity,fertility,fuel_exps_pc,start_business,foreign_inv,gdp,gdp_pc,growth_gdp_pc,hiv_prev,servs_mill,mil_exp,internet_users,population,rd_exp,taxRev_pc,val_primary,val_industry,val_manufacturing,val_services,region_code
Croatia,HRV,Europe & Central Asia,high,103.0130428,3.97380490559031,55960.0,100.0,1.42,13.458133226265499,22.5,2040460130.7353601,55201417479.3925,26295.5122942987,4.16449537639041,,14607.963911533201,1.4650541787066105,67.09619204,4089400.0,0.84186,20.812230419002894,3.13590164262931,22.090480648864304,12.6711953284852,57.699235002304896,Eu_CAs
Haiti,HTI,Latin America & Caribbean,low,57.42400964,0.271140186830838,27560.0,43.7525634765625,2.8680000000000003,,97.0,374855000.0,8408252995.161429,1818.60656533786,-0.13852073034527698,1.9,4.55275302243615,0.000840337405567425,12.32610358,11123176.0,,,,,,,LAm_Ca
Hungary,HUN,Europe & Central Asia,high,113.4737751,4.2655749757664,90530.0,100.0,1.53,3.31741542433677,7.0,-12945830232.3855,139761138102.757,28798.6425572425,4.414292063057942,0.1,13627.1417371086,1.08207729001535,76.75054712,9768785.0,1.36461,23.3941475326187,3.8720691152716,25.7447006676912,19.8682698455717,54.961430263685294,Eu_CAs
Indonesia,IDN,East Asia & Pacific,lower_mid,164.85144580000005,1.81937838004494,1811570.0,98.14,2.336,29.179761908020897,19.6,20510310832.4469,1015423455783.28,12279.1832757753,3.83998242004857,0.4,1280.67360170488,0.7164428327801609,32.2924419,267663435.0,,10.7534877772096,13.478748547027099,39.30844398020809,20.5229746805052,43.641748809450206,EAs_Pa
Isle of Man,IMN,Europe & Central Asia,high,,,570.0,100.0,,,,,,,,,4545.56329098782,,,84077.0,,,0.61284178187404,8.211715309779821,2.50310291858679,87.14197644649259,Eu_CAs
India,IND,South Asia,lower_mid,87.2849181,1.72767050665838,2973190.0,92.61865997314449,2.3040000000000003,19.6266231494598,16.5,39966091358.7384,2652551202555.27,7168.992550744,6.035154527704929,0.2,123.10156680062599,2.4190343416652302,34.45,1352617328.0,0.61992,10.5697090519718,16.2498096711745,26.6421680349534,15.1999015149793,47.8225582786145,SAs
Ireland,IRL,Europe & Central Asia,high,102.8816649,7.31393980771791,68890.0,100.0,1.81,0.916447453804977,5.0,-3435981232.05423,331430014003.047,76807.4933739969,6.060822379178998,0.2,38597.4670652754,0.330585082043917,84.51538863,4853506.0,1.19563,18.842810626932604,0.928532651965451,35.9404038965642,32.0108654134211,56.5348983717044,Eu_CAs
"Iran, Islamic Rep.",IRN,Middle East & North Africa,upper_mid,107.249831,8.38410110077933,1628760.0,100.0,1.636,67.6676611751872,72.5,5019000000.0,454012768723.589,21011.288308854,2.32769419892394,0.1,225.698627305362,2.66751206072691,60.41635615,81800269.0,,,9.637366278011859,33.8601193999753,11.8955607216009,55.239570599286296,MEa_NAf
Iraq,IRQ,Middle East & North Africa,upper_mid,87.30509079999999,4.894917030423532,434128.0078125,100.0,4.309,99.9133837238436,26.5,-5032400000.0,193158783783.784,17415.4693927853,-4.13822291971057,,10.412011829430199,2.72652780753896,49.35999889,38433600.0,0.0373,1.24136945083715,3.8,44.6,2.11052335984095,51.5,MEa_NAf
Iceland,ISL,Europe & Central Asia,high,122.5765241,6.05965740746397,100250.0,100.0,1.74,1.99104609440194,11.5,-6999892980.93709,24489493459.0074,55322.0901345058,2.17876477040431,,57638.322655795,,98.26,353574.0,2.17034,22.9158191464065,4.59204466511424,19.6124803920598,9.391025292572241,63.771346870496906,Eu_CAs
Israel,ISR,Middle East & North Africa,high,126.6587916,7.86318134790706,21640.0,100.0,3.11,1.14469592222631,12.0,18168900000.0,353268411918.577,38867.7615971076,1.45842039279731,,6967.62420667256,4.34810126356225,81.58118359,8883800.0,4.26895,23.280715060810298,1.2096272020381298,19.647186344936895,12.545606352223599,68.7882428765552,MEa_NAf
Italy,ITA,Europe & Central Asia,high,141.2932687,5.27086678640296,294140.0,100.0,1.34,3.75957204597759,6.0,9147685501.71978,1946570340341.13,40981.2816111757,1.8366819013900504,0.2,7744.061541237729,1.3327023072539,61.30114276,60431283.0,1.34072,23.3621700185717,1.8817285113716,21.5192528926089,14.765922368246601,66.41020603329099,Eu_CAs
Jamaica,JAM,Latin America & Caribbean,upper_mid,106.9516337,2.5814458863859,10830.0,99.5064468383789,1.993,22.2923391323175,3.0,888835228.478601,14781107821.7513,8970.780291138659,0.4732923156285839,1.8,137.288661908011,1.3519561350022802,48.78096953,2934855.0,,24.8193768372893,6.597095833189,19.0931562811083,7.666325759361088,61.266267155861996,LAm_Ca
Jordan,JOR,Middle East & North Africa,upper_mid,100.0096265,2.96523830754741,88780.0,100.0,3.309,0.168398551895312,12.5,2029718309.85915,40765867418.8999,9129.93211751891,-0.262010615064241,,108.086849470809,4.6825287260081785,66.79031443,9956011.0,,15.2158246656761,5.24613726194754,27.707509881422897,19.1484010061085,61.86130075458139,MEa_NAf
Japan,JPN,East Asia & Pacific,high,135.53809109999997,9.53870610327163,364560.0,100.0,1.43,2.19818626579715,11.2,20419904126.6246,4859950558538.97,41958.9621557727,2.09655174517761,0.1,5980.23609852766,0.923839535738282,90.87304215,126529100.0,3.27754,11.423572018208196,1.21107550490087,28.9052110277425,20.675263402205697,69.32965090159,EAs_Pa
Kazakhstan,KAZ,Europe & Central Asia,upper_mid,146.6302368,14.3631697418223,2699700.0,100.0,2.73,76.6271311609793,5.0,4712631470.52606,162886867831.694,26490.84377438,2.6934321337623595,0.2,1232.24725708979,0.953875222320034,76.42674823,18276499.0,0.16951,9.8357115521941,4.55600427070659,31.979790360678802,11.330139670840499,57.857435042574,Eu_CAs
Kenya,KEN,Sub-Saharan Africa,lower_mid,86.14733981,0.305923721896161,569140.0,63.8114700317383,3.793,,23.0,671488392.8923299,78757391333.0088,3258.15449926677,2.4200205755144903,4.8,36.577979303793,1.2204249864536498,17.82710021,51393010.0,,16.2566353938182,31.0723310305177,17.8916731787383,9.318804141765831,45.23321979151049,SSAf
Kyrgyz Republic,KGZ,Europe & Central Asia,lower_mid,121.915374,1.64639533887413,191800.0,100.0,3.0,13.1606002301003,10.0,-107212800.0,7702934800.12836,3733.60613756865,2.69491949275601,0.2,103.09444677487,1.57377016641031,38.19903776,6315800.0,0.11903,16.801668055009,12.8344731564928,26.5464240007793,15.4342608672285,50.1483211681284,Eu_CAs
Cambodia,KHM,East Asia & Pacific,lower_mid,116.0421129,0.437653585193574,176520.0,89.07,2.53,3.5494124576095786e-05,99.0,2788084321.65816,22177200511.5811,4019.6799851104493,5.38988623304968,0.5,55.155048148545596,2.20647137386887,33.99999913,16249798.0,0.11823,14.5828781049436,24.742664419658198,29.451962745246394,15.995185588786097,39.8859808153612,EAs_Pa
Kiribati,KIR,East Asia & Pacific,lower_mid,39.62525129,0.569873207119416,810.0,98.6145706176758,3.609,8.28238106938328,31.0,784797.2548946659,185572501.532802,2227.92099492537,-1.10761087720842,,26.279367192838002,,14.58181818,115847.0,,22.087469177916798,26.3210331488028,14.6943573667712,4.20821383312212,61.77261888881479,EAs_Pa
St. Kitts and Nevis,KNA,Latin America & Caribbean,high,138.906857,4.549986213416309,260.0,100.0,,0.00157014128585019,18.5,50927262.20607,992007403.125926,30452.101320101603,0.3541223585161929,,3112.6909405322303,,80.71019081,52441.0,,20.0735831414467,0.9040476800075252,23.4509602107942,5.683974104912631,63.3515137239241,LAm_Ca
"Korea, Rep.",KOR,East Asia & Pacific,high,124.86450759999998,11.570345409340101,97489.00390625,100.0,1.052,9.00770617211237,4.0,17912900000.0,1530750923148.7,38824.1153902612,2.62122194009741,,1196.5134166401801,2.61734363736466,95.09714917,51635256.0,4.21702,13.9480457665053,1.92759592297656,35.1297976715601,26.7818278387074,53.7499284315983,EAs_Pa
Kuwait,KWT,Middle East & North Africa,high,172.58031369999995,25.849229275344896,17820.0,100.0,1.96,95.22210860212392,35.4,113012065.007347,119551599076.822,72621.6260603286,-5.84267289159662,0.1,484.209327341037,5.05553177566242,97.99998933,4137309.0,0.0966,1.38077874761047,0.518517173990646,52.134572450220496,7.20206438809528,62.237489336213294,MEa_NAf
Lao PDR,LAO,East Asia & Pacific,lower_mid,54.12257807,0.29436488328788,230800.0,93.6,2.643,0.0445116288850401,174.0,1599365808.2674198,16853087485.4118,6939.5550687146215,5.20419403628074,0.3,16.395717841201698,,25.51043508,7061507.0,,,17.2303101257307,28.7592389607918,8.032767349137679,42.477104186399,EAs_Pa
Lebanon,LBN,Middle East & North Africa,upper_mid,72.32533375,3.84359823135183,10230.0,100.0,1.713,1.09749228657573,15.0,2558729287.49599,53393799668.325,12813.869552599399,-0.9352341503368392,0.1,119.35043416106001,4.993891315784589,78.18077489,6848925.0,,13.453046210104699,2.90482522580596,15.4843529871263,8.62220530871536,74.7042766495931,MEa_NAf
Liberia,LBR,Sub-Saharan Africa,low,56.21413443,0.214493388584254,96320.0,21.488868713378896,4.513,,18.0,247842983.01405,3285455000.0,1293.41593414343,-0.0469852696917599,1.4,1.91398630606598,0.7653727598610028,7.984479722000001,4818977.0,,,37.2421843014242,7.98544828187951,1.95251364776532,50.3438864662127,SSAf
Libya,LBY,Middle East & North Africa,upper_mid,94.43706099,8.958794329552,1759540.0,70.1482009887695,2.235,,35.0,,38115981878.5647,19056.8042971544,24.9711313888968,,938.194642413206,,21.75892062,6678567.0,,,,,,,MEa_NAf
St. Lucia,LCA,Latin America & Caribbean,upper_mid,98.79783498,2.2829283887468,610.0,98.7597885131836,1.4480000000000002,0.225413669865779,11.0,131028839.79448798,1810139888.8888896,13569.3057084931,3.138477427725181,,193.418253156862,,50.81524478,181889.0,,20.6161865322945,2.27612255700952,10.574052949626198,2.21565212362689,74.41731886901509,LAm_Ca
Liechtenstein,LIE,Europe & Central Asia,high,122.3616898,1.18217231281734,160.0,100.0,1.61,,,,,,,,23915.343915343907,,98.1,37910.0,,,,41.8491484184915,,,Eu_CAs
Sri Lanka,LKA,South Asia,upper_mid,135.0730235,0.885247473289056,62710.0,97.5449752807617,2.032,2.65418857213762,9.0,1374894656.60811,88019706803.834,12878.5886712171,2.25752780562264,0.1,305.213579556053,1.891496667079,34.1133479,21670000.0,0.10871,12.3799519124394,7.42679969565881,27.820976394910602,16.3785633747223,56.445390392019995,SAs
Lesotho,LSO,Sub-Saharan Africa,lower_mid,70.90446188,1.20771572600477,30360.0,33.730758666992195,3.044,0.0473964206357103,29.0,43161840.14172871,2578265355.71255,3131.00373026564,-3.0530440358781896,23.8,20.082126333787894,1.80995298086386,29.78780333,2108132.0,0.04804,31.743900729436607,5.8687039460117685,32.9634075191599,15.698381077012101,52.130980176795504,SSAf
Lithuania,LTU,Europe & Central Asia,high,150.89553080000005,4.37809012309851,62642.001953125,100.0,1.69,17.685165188561,5.5,1190627310.15049,47544459558.9514,33252.6768339907,5.60638938234818,0.2,13058.252307043898,1.9578488273958,77.61525651,2789533.0,1.04116,16.6534717217049,3.07738680412426,25.78562756960961,16.894256179116002,61.1199769349525,Eu_CAs
Luxembourg,LUX,Europe & Central Asia,high,136.0859021,17.3621213728095,2430.0,100.0,1.41,0.8145195488113589,16.5,6622737299.3081,62316359824.1281,107640.559218408,-0.89312717311924,0.3,43014.3409084811,0.6116626093500059,97.82762613,607728.0,1.27116,25.328590046387202,0.224067946008621,11.7582457041652,5.35509727514917,78.60093989407129,Eu_CAs
Latvia,LVA,Europe & Central Asia,high,126.3866193,3.49819288166911,62180.0,100.0,1.74,7.5865793936323,5.5,1137669497.77868,30463302413.7289,28362.012043723,5.56790552387336,,11948.0107586673,1.97955144365229,81.31586170000001,1926542.0,0.6262300000000001,22.6014851997858,3.20553236517662,18.812947620310897,10.3539816505378,65.17957612849301,Eu_CAs
"Macao SAR, China",MAC,East Asia & Pacific,high,328.7999525,2.17457235415311,30.399999618530305,100.0,1.338,0.0,,431161794.569923,50559431846.4989,116013.00697929699,7.9861482466647,,1779.67667065541,,83.17408907,631636.0,0.13554000000000002,28.948651459119397,,6.5879963350958715,0.596098864100498,91.6938038834737,EAs_Pa
St. Martin (French part),MAF,Latin America & Caribbean,high,,,54.4,100.0,1.81,,,,,,,,246.17067833698,,,37264.0,,,,,,,LAm_Ca
Morocco,MAR,Middle East & North Africa,lower_mid,122.8779577,1.7507945564544,446300.0,100.0,2.454,3.2922975007284,9.0,2680109856.21237,109708728848.535,8261.06085184946,2.73689499173508,0.1,284.278587507245,3.10442662748775,61.76221201,36029138.0,,21.211498985575602,11.9929870880728,25.986055079181398,15.772540128399001,50.3168537796024,MEa_NAf
Monaco,MCO,Europe & Central Asia,high,85.22548133,,2.0,100.0,,,,,6400946585.53076,,-4.3093613252761,,9715.5657428631,,97.05297684,38682.0,,,,14.3485027277547,,81.7129273339832,Eu_CAs
Moldova,MDA,Europe & Central Asia,lower_mid,90.41659632,1.3868291419658705,32890.0,100.0,1.234,0.253969895628716,4.0,160840000.0,9669759987.026329,6858.89202760189,4.7721462779549,0.6,2837.5440522304198,0.348808037437052,76.12451989,3545883.0,0.36797,16.401236821238403,11.3986809055429,22.241443878180103,11.8970437279549,53.9684030110606,Eu_CAs
Madagascar,MDG,Sub-Saharan Africa,low,34.14232861,0.130420845169797,581800.0,24.075391769409197,4.129,3.86498635262136,8.0,464856589.64880896,11465850504.0067,1560.4023148833096,1.54870025626197,0.3,4.927545527000991,0.602150651051468,9.8,26262368.0,,,21.4354275803117,21.3865237000805,,43.980094152540296,SSAf
Maldives,MDV,South Asia,upper_mid,206.29340180000003,3.0683723549762703,300.0,99.8,2.052,0.0466777384759983,12.0,492742335.08114505,4865546025.86599,14668.6930327615,2.41276338557273,,421.029729936624,,63.18566588,515696.0,,,5.6305592286589885,11.8863684868962,2.08010826072519,69.3419803778394,SAs
Mexico,MEX,Latin America & Caribbean,upper_mid,88.51537104,3.99044614866763,1943950.0,100.0,2.153,10.6016130596496,8.4,31032815285.0,1158071006809.62,19432.2141906251,0.8885441483062521,0.3,185.48241986661,0.538883865680492,63.85224909,126190788.0,0.5241899999999999,12.7966219623318,3.34954829565593,29.508655365304694,16.975576874338902,60.8864577541223,LAm_Ca
Marshall Islands,MHL,East Asia & Pacific,upper_mid,30.11651326,1.7956942234037,180.0,94.7550048828125,,,17.0,199000.0,204173400.0,3886.2182004397496,3.02360274357017,,103.344930931138,,38.70116262,58413.0,,17.4988717174769,15.9227940250255,14.1180958766136,2.27313508269241,68.9466055931709,EAs_Pa
North Macedonia,MKD,Europe & Central Asia,upper_mid,96.39240385,3.6144510353623502,25220.0,100.0,1.5419999999999998,1.75512220092315,14.0,380738977.544777,11279509013.9119,15298.883502409299,0.180289922400874,0.1,498.079727338573,0.95217387508273,76.31197942,2082958.0,0.44468,16.818233122224697,9.172740187795801,23.963046091510506,12.288939886851802,53.5495422792727,Eu_CAs
Mali,MLI,Sub-Saharan Africa,low,118.8336413,0.0833693550692031,1220190.0,43.08983993530271,5.968,,11.0,559362392.0998678,15339614406.6617,2221.75788575194,2.28586418670076,1.2,7.67053683062277,2.8650192995004,12.72064096,19077690.0,0.31461,14.0951092407889,38.3677011729355,17.1705476393487,,37.7991277087179,SSAf
Malta,MLT,Middle East & North Africa,high,140.36905080000002,5.400613957170268,320.0,100.0,1.37,43.0572868312743,16.0,4156322946.7877,12748803180.3035,41548.5120108714,3.82285944431959,,14102.5942363125,0.487919470212535,80.07137784,483530.0,0.7498100000000001,25.2131285486539,1.21770524629177,11.8390493256131,8.692388660503969,75.4835861382137,MEa_NAf
Myanmar,MMR,East Asia & Pacific,lower_mid,89.83720797,0.413758590222221,653080.0,69.81483659750879,2.187,40.201341528037894,14.0,4002424944.8455296,66719084835.9898,6172.39264948407,6.08396011112933,0.7,9.909599537721867,2.924759324396509,30.67818311,53708395.0,,6.006029429988391,25.468509306530198,35.0312022252882,22.805134394490103,39.5002884681816,EAs_Pa
Montenegro,MNE,Europe & Central Asia,upper_mid,166.0954592,3.5560717904183,13450.0,100.0,1.658,14.5616643039941,12.0,560290272.0008942,4844592066.71174,19354.9298194866,4.70468721379108,0.1,223.33873738096,1.54646437082941,71.27233254,622345.0,0.374,,7.46823893104366,15.6549775277603,3.7355356768934,59.598423149795714,Eu_CAs
Mongolia,MNG,East Asia & Pacific,lower_mid,126.35282920000002,7.0880256779682895,1553560.0,85.8696517944336,2.713,27.865240090466,11.0,1494350363.46922,11433635875.9316,12787.284256081799,3.35984093435746,0.1,1527.0833286498498,0.761588208041898,23.71426517,3170208.0,0.15467999999999998,11.762814075849901,11.689379740094399,33.8810482213897,7.324357026526201,46.115055019035,EAs_Pa
Northern Mariana Islands,MNP,East Asia & Pacific,high,,,460.0,100.0,,,,,1593000000.0,,24.3148473301317,,247.51600014143798,,,56882.0,,,,,,,EAs_Pa
Mozambique,MOZ,Sub-Saharan Africa,low,40.0268713,0.320578016654618,786380.0,27.425470352172894,5.1789999999999985,30.0379129460039,17.0,2319071971.47682,12651912500.4128,1294.74827318321,0.7711552130292461,12.5,7.74895967598458,0.9941051974364108,20.7740003,29495962.0,0.33751,21.9134712787083,22.6179903328615,19.760445277901002,8.703978608412019,50.87762312642071,SSAf
Mauritania,MRT,Sub-Saharan Africa,lower_mid,92.17166073,0.689388119146373,1030700.0,42.9123191833496,4.612,3.26265580086891,6.0,588217194.758539,4975432190.51025,4066.6706384247295,0.16563488452518998,0.3,4.20307973662568,3.01925207389013,20.80096366,4403319.0,,,23.9901742383603,26.266613340949203,,37.2985902238546,SSAf
Mauritius,MUS,Sub-Saharan Africa,upper_mid,145.399158,3.3531104720786296,2030.0,98.03143310546879,1.44,0.0009234623096362279,5.0,292650459.704252,13259351418.4459,22355.190523948706,3.72056764157287,,379.56275951615197,0.164082476544836,55.55669841,1265303.0,,8.99395695949919,3.187929111129,18.5750922912378,12.398882154727302,66.9982634296689,SSAf
Malawi,MWI,Sub-Saharan Africa,low,41.73804958,0.0783395970665838,94280.0,12.7,4.505,0.044931583233135,37.0,277112167.429036,6303292264.18905,1269.64459550158,1.2633985603904598,9.6,10.4129763795213,0.8461269383180899,13.78216439,18143315.0,,15.242195365973199,25.9270434125021,14.6462015662851,9.51888674553635,51.85190786859611,SSAf
Malaysia,MYS,East Asia & Pacific,upper_mid,133.8797956,8.130210313146549,328550.0,100.0,2.019,22.0111876929998,13.5,9511691920.89244,314707268049.991,30004.078626204,4.46635747547536,0.4,4917.72584162278,0.98400150124734,80.14047901,31528585.0,1.30069,14.280461246442599,8.65363682149762,38.285811765852706,22.2190541177235,51.7178437393381,EAs_Pa
Namibia,NAM,Sub-Saharan Africa,upper_mid,105.7779756,1.65169281658111,823290.0,52.50118255615229,3.354,1.48102268620215,66.0,461194226.741532,13566192142.5835,11104.419376271899,-2.70651864002981,12.1,119.45377575904101,3.3496331905388,36.83740647,2448255.0,,32.5173737547172,6.1099193219629,29.096605657737197,11.0173628622283,58.1765279530485,SSAf
New Caledonia,NCL,East Asia & Pacific,high,,16.005931729154998,18280.0,100.0,1.97,0.00243845112737633,,1422415884.00988,,,,,2857.14285714286,,82.00584079999999,284060.0,,,,,,,EAs_Pa
Niger,NER,Sub-Saharan Africa,low,40.87508383,0.110542757005569,1266700.0,20.041904449462894,7.184,27.031870426697502,7.0,337874078.960953,8119710126.32655,1012.85919631307,0.9427376026033442,0.3,0.462909985486846,2.45284928450267,10.22431156,22442948.0,,,38.7842086223368,16.972247826384002,5.94180320249264,37.794699546517,SSAf
Nigeria,NGA,Sub-Saharan Africa,lower_mid,75.91962422,0.545794084565745,910770.0,54.4,5.457000000000002,90.854186859809,10.9,3497233434.77893,375745486520.656,5887.5730776004,-1.78882678536762,2.8,222.81271162106097,0.506584947663024,27.68098584,195874740.0,,,20.983109707083894,18.1731317261725,8.679697781876769,59.7850976776077,SSAf
Nicaragua,NIC,Latin America & Caribbean,lower_mid,131.5604252,0.7915763227866159,120340.0,86.7677993774414,2.171,0.33530366438221504,14.0,771900000.0,13843586679.5401,5687.18163082839,3.34948486912745,0.2,122.320710493817,0.608427606439331,27.86304001,6465513.0,0.10866,15.589575235964901,14.9153392280649,25.794875375097604,14.1447505512517,49.4649749903558,LAm_Ca
Netherlands,NLD,Europe & Central Asia,high,120.52168770000002,9.920138075238393,33690.0,100.0,1.66,16.5940016683058,3.5,316541431115.985,830572618849.8291,54422.0080155625,2.26246240597496,0.2,70412.1276055238,1.24160710770927,93.19727891,17231017.0,2.0039,21.1606242246467,1.7665320320694802,17.637508699955,10.851049712213301,70.2177071083397,Eu_CAs
Norway,NOR,Europe & Central Asia,high,107.9055178,9.27094513154166,365123.0078125,100.0,1.71,64.90521705093211,4.0,6011489799.96058,399488897844.046,62182.8421398992,1.16008644120609,0.1,14572.572734949299,1.6086690923522902,96.50851854,5314336.0,1.93095,22.089364218649997,2.07812916760705,27.751742700917106,6.51759243111266,58.668718839122704,Eu_CAs
Nepal,NPL,South Asia,low,123.17487959999998,0.298463302719902,143350.0,95.50747680664058,2.083,0.004276919714045871,16.5,196265098.563575,24880266905.4961,2866.54201625742,6.476249851079639,0.2,158.250276069272,1.44280062147258,21.40351043,28087871.0,,16.7097622388009,29.14919832128711,13.096932833213,5.36876419333363,49.9643750623496,SAs
Nauru,NRU,East Asia & Pacific,upper_mid,88.03591865,4.02185100818358,20.0,99.5531692504883,,,,,113880715.21933702,15039.3175663984,5.554091792806281,,77.663870767319,,57.0,12704.0,,14.413705579447,,,,,EAs_Pa
New Zealand,NZL,East Asia & Pacific,high,136.00185980000003,7.6865758254429295,263310.0,100.0,1.81,3.27423147137843,0.5,2144466964.41182,202590814084.99106,40438.5709468742,0.9621586414428828,0.1,14980.4960470598,1.16138840177402,90.81109307,4885500.0,1.26264,27.4693779155237,6.56940527760999,19.184605179780398,9.996405503655641,65.5554608551937,EAs_Pa
Oman,OMN,Middle East & North Africa,high,149.7738911,15.1887951113164,309500.0,100.0,2.592,83.53407271215491,6.3,2918075422.62679,70783875162.5488,41068.336814276096,-4.89259850160224,,141.879387518257,8.17129950109292,80.18563573,4829483.0,0.24978000000000006,,2.2619258908675,47.7903330769686,33.329783667593496,53.6141513340827,MEa_NAf
Pakistan,PAK,South Asia,lower_mid,73.35732631,0.8514728043938051,770880.0,70.79,3.414,2.64219810685149,16.5,2952000000.0,304951818494.06604,5249.2063652526,3.52993515452191,0.1,115.071579351679,4.025735628755,15.51,212215030.0,0.24605,,23.215198788621397,18.2571020895745,12.080755043235,52.772577642591706,SAs
Panama,PAN,Latin America & Caribbean,high,126.6723629,2.25585475666538,74340.0,100.0,2.487,0.0141294644762111,6.0,4826400000.0,62283800000.0,24472.009849744503,3.5339007968886205,1.0,2151.32521389676,0.0,57.86509007,4176873.0,,,2.60190208014134,28.428713404281698,6.172098223528921,64.9968252653664,LAm_Ca
Peru,PER,Latin America & Caribbean,upper_mid,120.98491909999998,2.05198435817931,1280000.0,96.3629913330078,2.37,14.445847891042199,24.5,6769497317.201679,210702303186.432,13772.2901725032,0.829368601934192,0.3,218.576996649027,1.18714490040018,48.72763146,31989256.0,0.11695,14.9233045917018,6.9346170413474,30.5607319358908,13.342607073877499,54.303103100630395,LAm_Ca
Philippines,PHL,East Asia & Pacific,lower_mid,110.3956258,1.05114222978493,298170.0,93.0,2.894,2.95935892071016,31.0,10256442398.8834,313619747740.18604,8340.33133072608,5.14662857054604,0.1,87.8455193707785,1.12932406072171,60.05476033,106651922.0,,13.627603779714804,9.65524364480059,30.7482999487959,19.6652498869065,59.5964564064036,EAs_Pa
Palau,PLW,East Asia & Pacific,high,,14.771190287075903,460.0,100.0,,,28.0,27484632.723017,289823500.0,18124.6534724604,-4.02000769198104,,224.618149146451,,,17907.0,,19.3116872040502,2.88889729575028,9.28823673575462,0.924553719021858,77.2138711019805,EAs_Pa
Papua New Guinea,PNG,East Asia & Pacific,lower_mid,48.69617152,0.7950742261188909,452860.0,54.4274482727051,3.61,,41.0,-180176801.03255305,22277692408.8879,4269.43124398009,-0.451189953564807,0.9,31.049905137799396,0.271533184498923,11.20919659,8606316.0,,15.227394338016904,17.8664505881937,34.7288743059837,1.93117572622816,,EAs_Pa
Poland,POL,Europe & Central Asia,high,132.19259309999998,7.51715158489872,306190.0,100.0,1.39,4.0466338387947,37.0,10673000000.0,526371021088.561,29930.991776801602,4.80104945347823,,6534.934485282429,1.9776919604596697,75.98536595,37978548.0,1.00371,15.601634904023301,2.38072722114521,29.5694724444311,18.053830183245303,56.3830656080881,Eu_CAs
Puerto Rico,PRI,Latin America & Caribbean,high,92.52745807,,8870.0,100.0,1.101,,5.5,,104250200000.0,39006.3905970833,-0.27157808299601505,,283.007433681975,,72.75272269,3195153.0,0.42979,,0.805660903593846,51.1515123633391,48.4428777218371,48.34741754339561,LAm_Ca
"Korea, Dem. People’s Rep.",PRK,East Asia & Pacific,low,14.94647221,1.61737110336155,120410.0,43.87117767333979,1.899,,,63388000.0,,,,,0.0393236566989717,,,25549819.0,,,,,,,EAs_Pa
Portugal,PRT,Europe & Central Asia,high,113.8883699,4.33155402784831,91605.595703125,100.0,1.36,7.94693029497547,6.5,10022959166.0008,219308125506.737,32554.2975164832,3.04603639800129,0.6,12464.782579148201,1.77952935913835,73.79121395,10281762.0,1.24263,22.860706113136306,1.9535366739326496,19.4908532262183,12.3011859296715,65.54925052170749,Eu_CAs
Paraguay,PRY,Latin America & Caribbean,upper_mid,109.645417,0.8640294772685191,397300.0,99.3,2.4530000000000003,22.748514677927695,35.0,506976926.6,39008900331.6733,12971.6838450747,3.5948470983679104,0.5,186.83390364030498,0.930582685391207,61.07575622,6956071.0,0.1284,9.749454782811153,10.751280663068302,34.530525826691395,19.079886920560106,47.5341549017912,LAm_Ca
West Bank and Gaza,PSE,Middle East & North Africa,lower_mid,81.21174852,,6020.0,100.0,3.942,0.191229879607219,43.5,203376299.06288,14498100000.0,5117.75456253195,1.10936176987309,,547.7231887815519,,65.2,4569087.0,,5.59660410282907,3.15588758872908,19.558756712871602,10.985646930886299,63.3590799734837,MEa_NAf
French Polynesia,PYF,East Asia & Pacific,high,101.7073783,2.9556798733921004,3660.0,100.0,1.997,0.0102509951080992,,47241927.1274828,,,,,597.603068420119,,72.70389531,277679.0,,,,,,,EAs_Pa
Qatar,QAT,Middle East & North Africa,high,151.1270603,43.857307951616704,11610.0,100.0,1.886,87.81367901768591,7.7,985989010.9890107,166928571428.57098,124609.304140088,-1.04285298758252,0.1,401.141546813549,,95.94,2781677.0,0.50969,,0.183956328477924,53.2053847059143,8.47611374150153,50.7779216193951,MEa_NAf
Romania,ROU,Europe & Central Asia,upper_mid,113.8251522,3.51615369125659,230080.0,100.0,1.64,5.75857961709718,35.0,5952909608.10492,211406933991.363,26595.426427646602,7.61868157247247,0.1,12255.1683622982,1.9342090735846895,63.74728218,19473936.0,0.48788,18.8780526413728,4.0617386151523,30.0637638776091,20.120229700520998,55.5805678315237,Eu_CAs
Russian Federation,RUS,Europe & Central Asia,upper_mid,157.85822019999995,11.857527773705199,16376870.0,100.0,1.7619999999999998,69.8742927361395,10.1,28557440000.0,1578624060588.26,25766.9288144165,1.5151745832613102,1.2,3541.0971901511402,3.92951108949691,76.00813853,144478050.0,1.09689,10.6412105180757,3.85075254319816,29.4616959067986,12.010668893199199,56.76021714100099,Eu_CAs
Rwanda,RWA,Sub-Saharan Africa,low,72.23888424,0.0757642235602309,24670.0,34.1,3.809,0.198314947373974,4.0,293413074.0,9135454442.14013,2082.2936354878,3.29488679711001,2.7,18.2790377747584,1.2318198553324098,21.76763262,12301939.0,,13.7000979048059,29.309524940678106,16.3696237673086,5.80962767589265,47.2925786508881,SSAf
